	actress/nn	advance/vv	agencies/nn	agency/nn	aids/nn	alan/np	america/np	anybody/pn	anyone/pn	anything/pn	arm/nn	army/nn	artist/nn	association/nn	boss/nn	boys/nn	boy/nn	brother/nn	bush/np	businesses/nn	business/nn	campaign/nn	candidate/nn	car/nn	charity/nn	child/nn	citizen/nn	city/nn	companies/nn	company/nn	competitor/nn	convict/nn	countries/nn	country/nn	court/nn	criminal/nn	criminals/nn	dad/nn	daughters/nn	daughter/nn	district/nn	dogs/nn	employees/nn	dog/nn	employee/nn	enterprise/nn	entrant/nn	environment/nn	europe/np	everybody/pn	everyone/pn	fbi/np	folk/nn	food/nn	fred/np	friends/nn	friend/nn	girl/nn	government/nn	grandparents/nn	grandparent/nn	group/nn	grower/nn	grown-up/nn	guy/nn	guys/nn	her/pp	him/nn	him/pp	horses/nn	household/nn	houses/nn	house/nn	husband/nn	individual/nn	iranian/nn	irvin/np	it/pp	judge/nn	jury/nn	kid/nn	kids/nn	kitty/np	kurds/np	lady/nn	leland/np	lord/np	mama/nn	man/nn	management/nn	mater/nn	matter/nn	me/nn	me/pp	members/nn	member/nn	mom/nn	mom/np	mother/nn	myself/pp	nation/nn	nicaragua/np	other/nn	parents/nn	parent/nn	peasant/nn	people/nn	person/nn	plaintiff/nn	planner/nn	president/np	public/nn	rashad/np	reader/nn	rear/vv	russia/np	ryan/np	schwartzkopf/np	scout/nn	sister/nn	somebody/pn	someone/pn	son/nn	sons/nn	stomach/nn	stranger/nn	students/nn	student/nn	taxpayer/nn	teacher/nn	team/nn	that/dd	them/pp	theory/nn	things/nn	thing/nn	thomases/np	topic/nn	trek/np	troop/nn	twins/nn	twin/nn	university/nn	us/pp	veteran/nn	veto/nn	vietnamese/nn	washington/np	white/nn	wife/nn	woman/nn	women/nn	wwf/np	you/pp
member/nn	3.251077	0.922873	2.3288624	0.77846336	1.209216	1.7131201	1.1171037	2.5824761	2.285725	2.5853665	1.0014043	0.54342204	2.7565885	0.7762259	3.6340609	3.048415	2.7126057	3.5018477	0.8555748	2.4356012	1.261086	0.7270717	0.6872053	1.2529806	0.82897747	2.570201	0.87635386	0.579509	2.6440375	1.2478312	0.9546944	2.2220964	3.181642	1.1274828	1.1773046	2.0177636	2.4701922	3.58243	3.1528268	3.2975874	0.70318407	3.0579648	2.550707	2.651375	1.0861194	1.1751351	1.0174102	1.2333467	1.1753994	2.5596564	2.2845113	0.68054175	1.8023928	1.5031265	1.9503012	2.7468941	3.5427551	2.7567496	0.82953256	2.8798833	3.1562502	0.63588214	1.408155	2.5700343	2.6583927	3.0091968	2.774574	2.9318724	2.6379364	3.0147707	1.492336	2.882113	0.6306542	3.5142026	1.3988243	0.9564511	1.575493	2.422087	1.0242347	1.3538465	2.4703128	2.983557	3.1254363	1.2561072	2.871617	2.2496989	3.5403488	3.254972	2.4345264	1.0624287	1.4262304	1.3853468	2.8482575	2.6528587	3.0491784	0.0	3.3594923	3.6128414	3.208622	2.5236387	0.9571175	1.3074112	1.7002405	3.0000398	2.879567	1.1617405	1.4759008	2.273421	1.2498927	0.79123795	0.97499156	1.3967394	2.4704757	1.6052283	2.3638394	1.1006094	3.5522358	0.7514474	2.3508153	3.557401	2.6413827	2.3841164	3.3820953	2.7192729	2.4808795	2.840306	2.5050986	1.2203088	1.1732974	1.6317518	0.37430945	2.4013982	2.1178112	2.0715075	2.9029844	2.4057045	3.306279	1.4360471	2.901546	0.76320624	3.2000747	3.428423	1.2117934	2.1929402	0.4223106	0.72177726	0.8037746	1.6173736	1.3758371	3.3546603	2.2315743	3.138616	1.0099674	2.6425598
mom/nn	0.8466308	3.951088	2.9037023	3.4703329	2.3139555	2.2107015	3.825614	2.3872664	2.4480925	2.5713875	3.8501189	3.6623313	1.1601313	3.0887632	0.96153957	3.105308	0.7887813	0.7689947	3.8228755	3.1358414	3.2745855	3.7032635	3.4809628	2.9167309	3.183514	0.9050126	3.121049	3.1421802	2.7143707	3.371638	3.443897	1.795997	3.0894814	3.9351876	3.421123	2.1218276	3.0741878	0.31514475	1.3017987	0.46941578	2.9722927	3.1502814	2.6786215	0.98623115	3.1859698	3.4135494	3.2504969	3.4904156	4.128867	2.2137666	2.3930955	3.4215927	2.310008	2.9511583	2.1250958	2.3557503	0.94017005	0.72467136	3.6563199	3.145252	0.49525914	3.1130235	3.2213266	0.9415087	1.4952182	2.7980301	1.6864681	2.451169	2.1042137	3.0320404	2.7034552	3.1143491	3.6502845	0.65812767	2.6136365	3.623919	2.3332508	2.7898831	3.314897	3.2838306	0.9931217	2.8680193	0.8415692	3.1770747	0.7183806	1.7365519	0.65525323	0.2373393	1.4306071	3.4260755	2.0692828	3.2056892	1.8910625	2.0353057	3.0589411	3.3594923	0.0	0.40305674	0.33821467	2.3234406	3.8912592	4.1886296	2.4659228	2.7389543	0.6216859	2.8969212	2.6152985	1.8337387	3.4903767	3.53835	3.7316842	2.8534606	2.359465	2.3182027	1.2151716	4.062137	0.8565603	3.8980055	1.2135011	0.7145909	2.0216506	2.0156376	0.62627614	3.0043209	1.9178562	1.2669946	2.8348684	2.1758509	3.3472493	1.7907295	3.342476	2.7794387	2.2674038	2.910451	2.7878344	2.7930846	1.0253817	3.0573761	1.1156392	3.847508	2.8670127	0.654476	2.3833816	1.991175	3.5203254	3.8226933	3.964608	2.3781202	2.5119011	0.7553464	1.2971989	2.827577	2.809237	2.2943256
mom/np	0.7881315	4.247937	2.9969032	3.7613983	2.616603	2.3440359	4.131961	2.596006	2.6915803	2.7695105	4.134773	3.928045	1.2231579	3.3634982	0.65837735	3.1398761	1.154165	0.6621223	4.0339093	3.243726	3.577312	3.9209554	3.6985748	3.212436	3.4866219	1.1746281	3.4266908	3.3783631	2.7743418	3.665093	3.7233806	2.0980504	3.1075573	4.2428493	3.6552882	2.4196112	3.1652331	0.1675598	1.2231	0.5241845	3.1953578	3.176388	2.7525477	1.3541813	3.4652812	3.7114136	3.4620013	3.8134062	4.428138	2.4136255	2.6254706	3.6782184	2.596551	3.256498	2.2165334	2.3670416	0.67404014	1.0768276	3.9537687	3.1760423	0.59086114	3.4135416	3.5177202	1.2531513	1.7307314	2.8592403	1.85468	2.5412738	2.281602	3.0612874	3.0051615	3.1657355	3.8663108	0.4432714	2.9195182	3.919356	2.465354	2.9494767	3.5471535	3.5113285	1.3199055	2.8918953	0.7928078	3.3757973	0.97146654	1.8061134	0.6084763	0.6005268	1.7364442	3.7089677	2.2775595	3.4518723	2.0244617	2.1866107	3.1058424	3.6128414	0.40305674	0.0	0.48439473	2.5286195	4.1874065	4.49695	2.7703567	2.7451456	0.88630617	3.202086	2.9184597	2.1269007	3.7228575	3.8080506	3.9341524	3.126589	2.3953037	2.5934422	1.4988301	4.361723	0.64664274	4.1668043	1.5610272	0.5587608	2.2478473	2.2724488	0.58325845	3.0710258	2.1607766	1.4635844	2.8953779	2.4311304	3.649515	2.0388713	3.5976458	2.9603736	2.5132377	3.1119332	2.8439202	2.943254	0.8783687	3.285591	1.1277589	4.129411	2.8579826	0.63306123	2.58419	2.1194456	3.7776425	4.059316	4.2325745	2.5051792	2.8202982	0.59621274	1.6083635	2.8496332	3.0618157	2.4310417
mother/nn	0.708215	3.8389056	2.8068633	3.36563	2.1937609	2.003613	3.7134104	2.4453857	2.4881644	2.6219416	3.7323678	3.5156136	0.9883325	2.948125	0.8788245	3.0541139	0.8000698	0.57648736	3.677401	3.068189	3.1842508	3.5565197	3.337301	2.8417804	3.0816424	0.74441826	3.0435078	2.978316	2.6478488	3.282106	3.3294141	1.8209149	3.043325	3.8303828	3.3426924	2.1392546	2.9888995	0.44794443	1.23673	0.35131896	2.8265083	3.093579	2.599633	1.0540761	3.0893838	3.3087282	3.1167307	3.4143095	4.0150986	2.253705	2.415852	3.3091419	2.2836502	2.8850853	1.90589	2.2628798	0.79563487	0.7330417	3.5629292	3.072235	0.258852	2.995719	3.1425238	0.9030323	1.5493168	2.7838354	1.7498244	2.4687078	2.1509793	2.9854023	2.6256304	3.052493	3.497362	0.6152501	2.5828438	3.533164	2.1222777	2.7879176	3.220764	3.2189732	0.94937176	2.8062506	0.6155455	3.056419	0.6861635	1.5113152	0.5984403	0.47601095	1.4649011	3.318315	1.8764092	3.156005	1.9404013	2.0640147	3.0199664	3.208622	0.33821467	0.48439473	0.0	2.3700683	3.766043	4.085466	2.4590423	2.670596	0.47268873	2.8287342	2.5764596	1.8715847	3.4142556	3.4177785	3.5903056	2.8150423	2.2389667	2.2765152	1.1279472	3.9594738	0.6769428	3.7545297	1.1754035	0.6003968	2.0993636	2.0689008	0.44148692	2.9393945	1.9680369	1.355406	2.7323043	2.015002	3.2707834	1.6207709	3.185651	2.7914062	2.2778933	2.8994858	2.7568398	2.7820318	0.9571169	2.9982252	0.9714259	3.7235186	2.8118691	0.5373815	2.1921275	1.9146445	3.3606	3.6921048	3.830931	2.1766524	2.4559245	0.58377475	1.2393624	2.7953725	2.6831696	2.310139
myself/pp	2.475685	2.8782628	1.8573003	2.7120326	2.027539	2.4118514	3.0563886	0.40746477	0.5292858	0.56293845	2.7042394	2.7609518	2.1986947	2.6869571	2.6255507	2.156372	1.8878907	2.8064768	2.7064826	2.04311	2.8169827	2.6787014	2.4304388	2.2564466	2.5514464	2.1413937	1.9920728	2.5205166	1.902065	2.7846146	2.740993	1.3070754	2.0995474	2.999912	2.2082274	1.1899853	1.9614211	2.4978433	2.0255103	2.490784	2.3133318	2.0172913	2.0486562	1.6938962	2.6547804	2.9197772	2.1404471	2.7339199	3.14656	0.34691882	0.43199173	2.5551922	0.95352614	2.5818777	2.3494418	1.870409	2.6686509	1.8935633	2.6189976	1.8972435	2.4143445	2.406484	2.7665906	1.7229522	1.0917988	1.6522356	0.71574694	1.1773216	0.37979195	1.7877399	2.507767	2.1490798	2.6747243	2.5102773	1.5837104	2.3380442	2.3262053	0.9426473	2.2720566	2.0664794	1.8185365	2.0571954	2.471657	1.905705	1.8884381	2.2492213	2.6399422	2.1372085	1.3044631	2.8863757	2.1444855	1.8016381	0.76471543	0.5479357	1.9264381	2.5236387	2.3234406	2.5286195	2.3700683	0.0	3.0156317	3.1846368	1.1105766	2.136829	2.2815816	1.6756531	1.2957935	1.0314146	2.2982037	2.8314862	2.5289123	1.297659	1.8266292	1.0110698	2.0664792	2.951252	2.7969773	2.8724675	1.73627	2.7322104	0.5118998	0.586282	2.6219766	2.0717506	0.5062177	1.1038015	1.9687331	2.0588224	2.644719	2.0474842	2.6854582	0.87256926	0.46020237	1.127448	1.7035213	1.0699469	2.1924188	1.6186986	2.1522298	2.7399187	2.2187872	2.6858594	2.2932615	1.0732783	2.7247767	2.66858	2.8110003	2.227307	1.430937	2.555428	1.6293722	1.9333227	2.107792	0.6446421
nation/nn	3.8284798	0.41726616	3.010322	0.86323607	1.6988064	2.4465528	0.35872832	3.1047487	2.7801526	3.1212595	0.690521	0.64199793	3.3436508	1.0568169	4.278107	3.6819031	3.198866	4.0907407	1.4632976	3.0183437	1.1111614	1.3582796	1.390052	1.292144	1.0200177	3.1012473	1.1256529	1.1660204	3.3031123	1.1010362	0.82587945	2.7326503	3.8520474	0.28544018	1.8013444	2.513628	3.1317985	4.1414857	3.8301003	3.846226	1.5062456	3.7428317	3.1921687	3.107451	1.2502595	0.9498595	1.6076612	0.8438025	0.30905005	3.0905952	2.7849503	1.2220066	2.2314334	1.4609401	2.696641	3.4660707	4.189976	3.266807	0.66211617	3.5896273	3.7205288	0.89373106	1.298256	3.1012561	3.2122014	3.646141	3.3427098	3.5440133	3.1941001	3.7052794	1.5879586	3.5144818	1.3275106	4.1197395	1.8406038	0.8506084	2.3334043	3.0447092	1.7017441	2.0001888	2.960763	3.6546166	3.7530155	1.8558494	3.4351988	2.9649825	4.0984325	3.7749207	2.9481258	1.0341597	2.09569	1.9721521	3.4536853	3.250141	3.7101338	0.9571175	3.8912592	4.1874065	3.766043	3.0156317	0.0	0.4436604	2.1097589	3.6746745	3.405795	1.424271	1.8442199	2.7752776	1.8457513	0.91687334	1.6148311	1.8749757	3.2124815	2.0821152	2.8339546	0.42760113	4.165766	0.60668933	2.8327281	4.1171684	3.1523461	2.8918002	3.9599528	3.3479674	2.9567676	3.4123247	3.2073581	1.8282747	1.0584971	2.2118323	0.91273195	3.0036619	2.5850616	2.69091	3.5702152	3.048826	3.9731452	2.0884573	3.5082936	0.5763889	3.8581083	3.959732	1.9147935	2.8851922	0.7976063	1.2141105	0.7124956	2.39113	1.7667757	3.975925	2.7514017	3.800557	1.4568992	3.2648108
nicaragua/np	4.1627955	0.47966757	3.253119	1.0782405	2.0068865	2.8322372	0.5493265	3.2682364	2.9346945	3.275679	0.7847226	0.94628346	3.685048	1.4075949	4.6126137	3.8937068	3.4838848	4.437137	1.7006122	3.212925	1.3058903	1.6192261	1.6645998	1.4945223	1.2674582	3.4133809	1.3052764	1.5551682	3.5412211	1.2582159	1.0674071	2.9574878	4.0719275	0.32586104	1.9695153	2.7120328	3.3533535	4.4457383	4.13806	4.1674843	1.8466555	3.9621778	3.4349375	3.3665743	1.4646646	1.1653882	1.8599507	0.95626646	0.19547147	3.28069	2.9580526	1.456231	2.4278781	1.6394951	3.0861154	3.7493677	4.5354395	3.555571	0.77302325	3.816721	4.0382986	1.2053169	1.4614329	3.3819396	3.4539149	3.853839	3.5701442	3.7497263	3.3937707	3.9233344	1.8161371	3.7274678	1.6167315	4.4438276	2.025653	0.92439264	2.7229226	3.2222495	1.9115287	2.1717975	3.241551	3.890475	4.1039557	2.0871208	3.7429793	3.3462033	4.431917	4.062621	3.1952398	1.2487669	2.4669068	2.124025	3.683045	3.472031	3.9221196	1.3074112	4.1886296	4.49695	4.085466	3.1846368	0.4436604	0.0	2.2749777	3.92297	3.714958	1.6018261	2.0189743	2.987549	2.0039182	1.156089	1.8557589	2.0329816	3.5100214	2.2974954	3.124845	0.34236574	4.5151367	0.8250593	3.1197093	4.449765	3.3366466	3.0800896	4.300596	3.5642753	3.155208	3.6577926	3.4643347	2.1840076	1.1905684	2.560156	1.2817591	3.1691897	2.767566	2.8533232	3.790424	3.2340634	4.2911277	2.2750387	3.8428671	0.74043953	4.0942616	4.286839	2.301375	3.171676	1.1448731	1.4185736	0.856273	2.776982	1.9768838	4.3176184	3.0356677	4.026054	1.7495943	3.478327
other/nn	2.6688523	1.9797041	1.9911618	1.7753406	1.1469746	2.0867138	2.116615	1.0971234	0.76360345	1.168251	1.9224524	1.938034	2.3089714	1.8165724	2.9659677	2.5171523	1.77398	2.8972087	2.0664978	2.1176403	1.9110428	1.9900591	1.7663697	1.5028135	1.569484	1.9437553	1.0159109	1.81913	2.1613488	1.936626	1.8978794	0.9263398	2.5586119	2.077764	1.5413564	0.62262005	2.0972023	2.7088406	2.4089534	2.6060288	1.6386825	2.4790695	2.157499	1.5675806	1.8156183	2.0037014	1.5826179	1.756517	2.2581332	1.1561929	0.8609981	1.7304358	0.4722907	1.7665573	2.183075	2.2345724	2.9362495	1.8164705	1.7021952	2.3753004	2.4634764	1.4299423	1.9293586	1.6213177	1.3319473	2.163006	1.4495584	1.8454895	1.2663727	2.3403597	1.6991104	2.4305356	1.9999834	2.7825499	0.5884878	1.505714	2.018587	1.3722123	1.5851266	1.4703923	1.6194336	2.4330423	2.5948324	1.4903824	1.9577255	2.1966527	2.8049953	2.277456	1.1706101	2.0112202	1.6588062	1.1524582	1.5662335	1.3946902	2.3655605	1.7002405	2.4659228	2.7703567	2.4590423	1.1105766	2.1097589	2.2749777	0.0	2.4918706	2.190084	0.7564234	0.35986906	0.81569445	1.6330862	1.9830828	1.9739343	0.5590926	2.0938065	0.5207919	1.7555236	2.0715005	2.9763918	2.0568054	1.4342055	2.916918	1.1033869	0.8324571	2.7334335	2.2913198	1.0395492	1.5557177	2.1701865	1.4113208	1.7555737	1.5538731	1.8644956	1.2455322	0.73734957	1.1148722	2.1543865	1.4350369	2.5571983	1.0917343	2.3637457	1.8983312	2.6400554	2.7939286	1.7627795	1.4548154	1.9080495	1.9378674	2.0154335	1.9849651	0.4735188	2.7511294	1.3283092	2.4210808	1.3846947	1.4462563
parents/nn	2.5326612	3.627428	1.0309571	3.3257024	2.6787927	2.5456574	3.6842768	2.148088	2.2444022	2.1067543	3.5411818	3.314524	2.2478797	3.1154385	2.5122235	0.47837803	2.5466046	2.9115741	2.990049	0.94004923	3.3241274	2.8825643	2.647647	3.0047204	3.196649	2.5068083	2.9578857	3.0340238	0.47064817	3.317309	3.1616693	2.2486055	0.64970285	3.709877	2.870414	2.2928705	1.0191585	2.8073363	1.5523328	2.7350428	2.7795744	0.8350704	0.58727366	2.5535798	3.1438017	3.3798451	2.2142708	3.4504063	3.8375683	2.1113555	2.2167864	3.1114955	2.339242	3.1707175	2.4051929	0.60694194	2.5302732	2.5056345	3.3723152	1.0911739	2.59889	3.0614827	3.2914746	2.4503422	2.0081005	0.7933896	2.0474975	1.1475981	1.8952659	0.9771354	3.006729	0.525694	3.0015583	2.6317937	2.5977015	3.279781	2.3568032	1.7784961	2.9030967	2.7813642	2.4298306	0.33938888	2.6440861	2.0030718	2.312957	2.308149	2.809206	2.6817682	2.250242	3.3731368	2.389698	2.6231337	1.9341758	1.906495	0.7964264	3.0000398	2.7389543	2.7451456	2.670596	2.136829	3.6746745	3.92297	2.4918706	0.0	2.6261826	2.7343361	2.5105805	2.24319	2.8931718	3.3539793	2.87873	2.504248	0.8981455	2.29803	2.3794935	3.698128	2.8475802	3.4449365	2.4913056	2.8233309	2.1807134	2.2286115	2.7626357	0.55009675	2.3050175	2.136147	0.80355716	2.522486	3.2809224	2.4432645	3.1475132	2.0360987	2.1471224	2.1397579	0.686995	1.6094676	1.9340194	2.3155973	2.1283128	3.4681895	0.2498288	2.7707548	2.568005	1.7301944	3.2057555	3.1014621	3.4050798	2.4008405	2.5095036	2.6713867	2.2683966	0.51387614	2.3254123	1.7739782
parent/nn	0.9848901	3.4837987	2.6888611	2.9842763	1.8172492	1.8060327	3.3370287	2.3486333	2.3301291	2.520887	3.4074895	3.175697	1.0587482	2.5720062	1.2541555	2.9876447	0.5770861	0.89697605	3.39034	2.9028113	2.782471	3.2543235	3.0410974	2.4793766	2.691864	0.33253226	2.7055347	2.6759925	2.549512	2.8886487	2.954099	1.572234	3.019706	3.4626532	3.044916	1.8784944	2.8638222	0.8182104	1.3664377	0.6814665	2.524064	3.06376	2.4598029	0.826679	2.7000797	2.9110227	2.8357868	3.0276735	3.652152	2.1900728	2.2910388	2.9623575	2.0623987	2.4851077	1.7917742	2.2478774	1.1591933	0.55280244	3.1968012	3.0442433	0.38840318	2.6273954	2.742887	0.66186327	1.4747505	2.7479954	1.7502646	2.446493	2.099919	2.9675086	2.2173994	2.9629877	3.2027462	1.0184485	2.2552152	3.2062285	1.9305615	2.6862378	2.9160929	2.9350915	0.6055511	2.7616866	0.8765097	2.8075805	0.7145911	1.4581996	0.96794724	0.6476631	1.276731	2.9274635	1.5813513	2.8770292	1.9703509	2.0503876	2.981622	2.879567	0.6216859	0.88630617	0.47268873	2.2815816	3.405795	3.714958	2.190084	2.6261826	0.0	2.5210776	2.2961001	1.6690259	3.1108396	3.0487237	3.3301926	2.5503905	2.1954453	2.0439322	0.7117837	3.605369	1.0543435	3.4190214	0.9112996	0.9841229	2.008426	1.9236616	0.79366165	2.8269453	1.8733387	1.3517344	2.6433544	1.6803021	2.8776402	1.2912873	2.842038	2.677606	2.117039	2.7295656	2.711527	2.6737475	1.1881957	2.7483761	1.1090434	3.3876064	2.7825837	0.8276147	1.9108086	1.866955	3.0240533	3.381185	3.5021806	2.0227263	2.1571083	0.941103	0.9435536	2.7785158	2.345866	2.28479
peasant/nn	2.964214	1.3100282	2.111919	1.313229	1.0206965	2.062255	1.4782144	1.741245	1.424457	1.7800893	1.2267809	1.2799331	2.524987	1.3717006	3.3456352	2.7403343	2.1799285	3.243692	1.649993	2.21214	1.5038456	1.5548073	1.3502413	1.1682194	1.1593035	2.2292688	0.46891353	1.3597376	2.3765118	1.5171481	1.3694496	1.5158541	2.8325572	1.4148766	1.4549111	1.2641963	2.2350185	3.1506722	2.7978177	2.9461055	1.3763623	2.734348	2.3323061	2.0307634	1.4767563	1.5284531	1.2076151	1.2537085	1.5745149	1.7308023	1.4194782	1.3852992	0.8429287	1.4963682	2.2059193	2.487738	3.293236	2.2324598	1.1424556	2.6013408	2.8121414	0.89424986	1.5837493	2.033286	1.9183307	2.5135002	2.0395288	2.297365	1.8533584	2.6403434	1.4826068	2.613496	1.5677708	3.167053	0.81132954	0.84206146	1.9395772	1.8134239	1.4548632	1.508015	1.9704142	2.6766934	2.9106514	1.221547	2.379369	2.3217466	3.1832485	2.7354312	1.7236844	1.5805265	1.5816947	1.2321765	2.139706	1.9440681	2.6527781	1.1617405	2.8969212	3.202086	2.8287342	1.6756531	1.424271	1.6018261	0.7564234	2.7343361	2.5210776	0.0	0.4362075	1.4688002	1.5551063	1.507118	1.6070414	0.6864447	2.2882574	0.77812684	2.0052037	1.407176	3.3149714	1.3600162	1.7968309	3.2437434	1.7870654	1.5301036	3.0832956	2.462935	1.624278	2.1539557	2.315265	1.2803901	1.3521616	1.5684879	1.3292032	1.7486379	1.2489557	1.5363082	2.4830267	1.849273	2.9592972	1.2081473	2.6278493	1.2171276	2.9010298	3.103792	1.5954304	1.7844813	1.2827165	1.4746087	1.3307319	1.9384077	0.43057173	3.0970845	1.6926466	2.7359324	1.0256441	1.9688473
people/nn	2.7420626	1.7227013	1.9556891	1.6140928	1.0558944	2.0535653	1.8732694	1.3363991	1.0221884	1.392395	1.6373615	1.6670095	2.3395178	1.6382768	3.0827584	2.525386	1.9081237	3.0116057	1.8956577	2.072202	1.761436	1.8074284	1.577926	1.3656433	1.42093	2.0257244	0.79931426	1.6262327	2.1665714	1.7821267	1.6893953	1.1571027	2.5891745	1.8254985	1.5337123	0.8939444	2.0730245	2.8650742	2.5116556	2.70698	1.5335557	2.5042453	2.1487577	1.7341814	1.6948636	1.8242769	1.3693622	1.5712612	1.9955689	1.342365	1.0388	1.6154474	0.47467163	1.666159	2.157802	2.2567935	3.0438101	1.9539323	1.5009465	2.3908746	2.572482	1.2132832	1.8051226	1.7562637	1.5294195	2.2240562	1.6538618	1.953911	1.4583336	2.388462	1.6117241	2.4204507	1.8252676	2.9015627	0.673967	1.2400012	1.9485034	1.5003831	1.5602168	1.5171517	1.7269028	2.448984	2.692455	1.2998488	2.0879443	2.2080188	2.9245462	2.4384732	1.3666432	1.8580098	1.5828719	1.1967134	1.7562768	1.5711178	2.4000857	1.4759008	2.6152985	2.9184597	2.5764596	1.2957935	1.8442199	2.0189743	0.35986906	2.5105805	2.2961001	0.4362075	0.0	1.0692627	1.6324757	1.8105316	1.8157387	0.5436719	2.0924566	0.4887401	1.8230983	1.8191919	3.0829659	1.7683151	1.5386152	3.0096471	1.3655952	1.1072918	2.8432775	2.276507	1.2393737	1.7739629	2.145308	1.3141825	1.6129246	1.5148115	1.6460311	1.4196026	0.87798375	1.2666684	2.2105038	1.5477381	2.6738703	1.1188323	2.4133413	1.6265413	2.668008	2.8775496	1.6640167	1.5239387	1.6435986	1.7569497	1.7316417	1.9307787	0.2360854	2.8599317	1.4319743	2.4679067	1.1840956	1.607437
person/nn	2.1678782	2.7058733	1.9439825	2.3750782	1.3892362	2.1039333	2.7413013	0.91741544	0.803758	1.0596396	2.657862	2.5889626	1.9247899	2.270394	2.3804955	2.3592336	1.2009981	2.3018239	2.621278	2.1624699	2.381534	2.525019	2.2839732	2.0028462	2.1123838	1.4875959	1.7362492	2.307897	2.0185761	2.4572275	2.444389	0.32001093	2.339608	2.7566717	2.0786552	0.41433823	2.0514548	2.0600407	1.8486128	2.0531375	2.0663369	2.3130188	2.0105605	0.9906103	2.303311	2.5009608	2.033045	2.3381114	2.9619598	0.9308206	0.87966585	2.3048449	0.816642	2.1624553	2.1202092	1.9432178	2.3548968	1.2121328	2.4020913	2.2746794	1.8941857	1.9928817	2.3858824	1.0795164	0.590204	1.9171987	0.96743256	1.529338	0.9507368	2.168586	2.0036113	2.3161798	2.544883	2.1953328	1.1086062	2.2720861	2.079246	1.3610331	2.10293	1.9511591	1.1502998	2.2084212	2.0852044	1.907933	1.3060127	1.9854598	2.1860592	1.6285588	0.44191134	2.5356398	1.7198318	1.6760588	1.0988247	1.0611424	2.1683655	2.273421	1.8337387	2.1269007	1.8715847	1.0314146	2.7752776	2.987549	0.81569445	2.24319	1.6690259	1.4688002	1.0692627	0.0	2.153332	2.5708985	2.5099425	1.2625834	1.8750604	0.9551927	1.3866098	2.796361	2.4067519	2.7430038	0.9572048	2.3564727	0.6809089	0.48272052	2.145051	2.1999102	0.7889209	0.9125716	2.0494578	1.5819491	2.3175406	1.5210583	2.4135792	1.2651327	0.8622196	1.3220534	1.9232057	1.4012041	1.9621078	1.5269402	1.9279232	2.6198244	2.3824852	2.2449198	1.9402378	1.2855986	2.509257	2.5553775	2.7247689	2.0516348	1.0593749	2.20187	0.8431208	2.1488667	1.7561444	1.1836232
plaintiff/nn	3.5153515	1.6496373	2.2555156	1.2692304	1.6965394	2.0785964	1.903626	2.2412565	1.9534588	2.1770713	1.8166828	1.6085447	3.0781016	1.5886835	3.7558675	2.8665476	2.883683	3.703513	1.059798	2.2982275	1.7727764	1.0714749	1.0655951	1.6815406	1.3466791	2.8445683	1.2485032	1.4872067	2.524863	1.7201754	1.6159863	2.1043818	2.969042	1.8561124	0.16818275	1.8130981	2.3191385	3.6849978	3.19175	3.540573	1.0741919	2.8249118	2.4845247	2.7496302	1.4688919	1.7972636	1.3877621	1.7321935	1.9395179	2.3692634	2.0953012	0.8226241	1.9326626	1.8833661	2.284864	2.7198358	3.6963663	2.9167678	1.3001124	2.6575313	3.3702192	1.4262556	1.8137146	2.7335308	2.5873778	2.7752175	2.6262894	2.6997437	2.4169009	2.7454648	1.9034003	2.726739	1.0677483	3.6741166	1.2346003	1.5109215	2.004777	2.0113554	0.3724317	0.30716968	2.6815195	2.8476892	3.3337827	1.4658344	3.01103	2.5408106	3.7231114	3.3603997	2.4305322	1.5864043	1.9513723	0.60659945	2.6612885	2.4599216	2.8155816	1.2498927	3.4903767	3.7228575	3.4142556	2.2982037	1.8457513	2.0039182	1.6330862	2.8931718	3.1108396	1.5551063	1.6324757	2.153332	0.0	1.3876584	1.0816438	1.2175468	2.4976375	1.7375295	2.6182492	1.7336755	3.7555988	1.7243657	2.5715487	3.81283	2.385168	2.1722016	3.5900075	2.5834742	2.3944182	2.7323525	2.4512625	1.7896848	1.5442041	2.1019027	1.4572426	1.9316242	2.0241575	1.5073982	2.6590931	1.9972309	3.371896	0.8810746	3.1590645	1.5912656	3.0570288	3.7105794	1.7874725	2.1745973	1.5964062	0.9711724	1.6337167	1.9658645	1.6409256	3.5377538	2.4163065	2.9456403	1.5510827	2.3803234
